Pair	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr20_33937906_33939916-chr20_33893927_33895258	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.285168	1.41003	0
chr20_33937906_33939916-chr20_34047410_34054319	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.379698	0.092661	0
chr20_33940892_33942634-chr20_34300586_34314751	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.531356	3.55561	0
chr20_33955176_33956891-chr20_34292924_34300586	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.990498	3.55561	0
chr20_33956891_33962907-chr20_34251795_34257904	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.134491	2.79482	0
chr20_33962907_33965605-chr20_33893927_33895258	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.285168	1.41003	0
chr20_33962907_33965605-chr20_34054319_34061539	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.333217	0.092661	0
chr20_33965605_33968436-chr20_33868733_33888526	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0.208496	2.32484	0
chr20_33965605_33968436-chr20_34185753_34190783	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.004198	0
chr20_33968436_33969647-chr20_33994792_34007876	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.0435905	1.41003	0
chr20_33969647_33981077-chr20_34124012_34154818	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0.0779525	4.76218	0
chr20_33992480_33994792-chr20_34047410_34054319	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0.379698	0.092661	0
chr20_33992480_33994792-chr20_34191549_34194345	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214334	0.004198	0
chr20_33992480_33994792-chr20_34319535_34323862	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0.578255	3.55561	0
chr20_34007876_34020063-chr20_34077501_34082642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.58354e-17	0.092661	0
chr20_34028951_34036674-chr20_33893927_33895258	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.944967	1.41003	0
chr20_34036674_34040716-chr20_34324272_34326785	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.282216	3.55561	0
chr20_34062548_34062783-chr20_33895258_33906002	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.30015	1.41003	0
chr20_34062783_34063722-chr20_34300586_34314751	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.531356	3.55561	0
chr20_34063722_34066455-chr20_34324272_34326785	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.521034	3.55561	0
chr20_34074148_34077501-chr20_34191549_34194345	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214334	0.004198	0
chr20_34074148_34077501-chr20_34292924_34300586	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.990498	3.55561	0
chr20_34074148_34077501-chr20_34326785_34327840	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0.440747	3.55561	0
chr20_34223408_34229828-chr20_34292924_34300586	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.921897	3.55561	0
chr20_34223408_34229828-chr20_34324272_34326785	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.674035	3.55561	0
chr20_34245115_34249299-chr20_34047410_34054319	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	0.0166224	0.092661	0
chr20_34257904_34258299-chr20_34317196_34319535	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0.578255	3.55561	0
chr21_33787438_33788008-chr21_33861407_33869562	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0.197567	0.799134	0
chr21_33879526_33880770-chr21_34136979_34144925	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0.189229	0.889818	0
chr21_33881956_33885255-chr21_34395660_34399605	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_33886941_33890053-chr21_33800635_33816666	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.438452	0.799134	0
chr21_33895666_33902090-chr21_33957296_33971567	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.176004	0.055327	0
chr21_33971567_33975527-chr21_34136979_34144925	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0.195174	0.889818	0
chr21_33980524_33981686-chr21_34097996_34100626	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34000977_34011234-chr21_34861481_34868439	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.257467	0.007276	0
chr21_34011234_34013415-chr21_34878895_34883480	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21325	0
chr21_34043788_34047955-chr21_33957296_33971567	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.055327	0
chr21_34043788_34047955-chr21_34439285_34444232	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34058214_34059085-chr21_33800635_33816666	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0.493032	0.799134	0
chr21_34059295_34059680-chr21_34097996_34100626	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34068905_34070203-chr21_34030336_34031454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.20646	0
chr21_34078962_34084630-chr21_33800635_33816666	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	5.90543e-17	0.799134	0
chr21_34084630_34084704-chr21_33800635_33816666	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	5.90543e-17	0.799134	0
chr21_34095431_34097113-chr21_33975527_33977910	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34095431_34097113-chr21_34892700_34903464	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34120730_34122699-chr21_33975527_33977910	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.623027	0
chr21_34133007_34136979-chr21_34030336_34031454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.20646	0
chr21_34133007_34136979-chr21_34981157_34992256	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.44574	0
chr21_34155236_34166423-chr21_34439285_34444232	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.250254	0	0
chr21_34155236_34166423-chr21_34954683_34958824	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	-0.414001	1.47246	0
chr21_34167346_34175993-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34167346_34175993-chr21_34940494_34942366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34205038_34210062-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34230511_34237017-chr21_34030336_34031454	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.20646	0
chr21_34237017_34239870-chr21_35177275_35183972	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.788639	0
chr21_34244003_34257834-chr21_33823876_33836146	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.13127	0.799134	0
chr21_34244003_34257834-chr21_34439285_34444232	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.70073	0	0
chr21_34290615_34294919-chr21_34971021_34981157	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.175258	1.44574	0
chr21_34290615_34294919-chr21_34981157_34992256	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.165805	1.44574	0
chr21_34290615_34294919-chr21_35177275_35183972	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.165805	0.788639	0
chr21_34298803_34299646-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34298803_34299646-chr21_34122900_34129055	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.889818	0
chr21_34298803_34299646-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34299646_34302143-chr21_34958824_34971021	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.268342	1.47246	0
chr21_34303844_34307253-chr21_34030336_34031454	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.20646	0
chr21_34303844_34307253-chr21_34750664_34761738	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.325149	0.676103	0
chr21_34307253_34308150-chr21_33755387_33767165	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.834792	0.13579	0
chr21_34307253_34308150-chr21_33800635_33816666	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.348398	0.799134	0
chr21_34307253_34308150-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34308150_34315323-chr21_35177275_35183972	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213386	0.788639	0
chr21_34315323_34320435-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34324205_34326233-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34326233_34328431-chr21_34949753_34954485	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.165965	1.47246	0
chr21_34340779_34343971-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34343971_34345119-chr21_35186605_35205021	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.201227	0.788639	0
chr21_34345119_34349381-chr21_34097996_34100626	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.224621	0.20646	0
chr21_34349381_34359251-chr21_34943068_34946779	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34349381_34359251-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34359251_34367799-chr21_34439285_34444232	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.500545	0	0
chr21_34367799_34368240-chr21_33755387_33767165	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.834792	0.13579	0
chr21_34367799_34368240-chr21_34971021_34981157	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.260875	1.44574	0
chr21_34368921_34373304-chr21_34892700_34903464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34368921_34373304-chr21_34943068_34946779	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34373539_34383631-chr21_33957296_33971567	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.055327	0
chr21_34373539_34383631-chr21_34395660_34399605	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr21_34383631_34383797-chr21_34940494_34942366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.09747	0
chr21_34411528_34414130-chr21_33861407_33869562	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.256374	0.799134	0
chr21_34414130_34416142-chr21_34618187_34623843	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.064846	0
chr21_34416142_34417549-chr21_34861481_34868439	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.257467	0.007276	0
chr21_34446320_34448768-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34446320_34448768-chr21_34981157_34992256	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.44574	0
chr21_34446320_34448768-chr21_35002132_35016423	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.255098	1.44574	0
chr21_34448768_34449752-chr21_34849205_34854621	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.270407	0.564746	0
chr21_34459434_34462829-chr21_34021370_34027065	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.223463	0.20646	0
chr21_34462829_34464751-chr21_34883480_34892700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.21325	0
chr21_34467536_34470048-chr21_33823876_33836146	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.38678	0.799134	0
chr21_34467536_34470048-chr21_34750664_34761738	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.325149	0.676103	0
chr21_34470048_34482302-chr21_33975527_33977910	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34536832_34537000-chr21_34395660_34399605	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr21_34547319_34565575-chr21_34775307_34782293	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0.232741	0.676103	0
chr21_34568084_34568560-chr21_35002132_35016423	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.255098	1.44574	0
chr21_34568560_34570009-chr21_34775307_34782293	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0.24425	0.676103	0
chr21_34577668_34580542-chr21_33800635_33816666	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.267273	0.799134	0
chr21_34671111_34676877-chr21_34930779_34940494	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.312963	1.09747	0
chr21_34681656_34682821-chr21_33861407_33869562	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0.256374	0.799134	0
chr21_34681656_34682821-chr21_33975527_33977910	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.623027	0
chr21_34681656_34682821-chr21_34439285_34444232	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34715682_34718897-chr21_33975527_33977910	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.623027	0
chr21_34715682_34718897-chr21_34439285_34444232	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr21_34715682_34718897-chr21_35125318_35126833	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.788639	0
chr21_34718897_34721913-chr21_34883480_34892700	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.333881	1.21325	0
chr21_34718897_34721913-chr21_34892700_34903464	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.333881	1.21325	0
chr21_34721913_34726223-chr21_34949753_34954485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.595516	1.47246	0
chr21_34721913_34726223-chr21_34954683_34958824	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.18681	1.47246	0
chr21_34782293_34786483-chr21_35186605_35205021	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.520778	0.788639	0
chr21_34786483_34787817-chr21_34618187_34623843	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.064846	0
chr21_34786483_34787817-chr21_34949753_34954485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.595516	1.47246	0
chr21_34790071_34795247-chr21_34122900_34129055	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.089403	0.889818	0
chr21_34790071_34795247-chr21_35177275_35183972	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.089403	0.788639	0
chr21_34807385_34809432-chr21_34981157_34992256	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.44574	0
chr21_34809432_34819525-chr21_34849205_34854621	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.0858347	0.564746	0
chr21_34919118_34920867-chr21_34892700_34903464	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21325	0
chr21_34927563_34930420-chr21_34949753_34954485	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0.507462	1.47246	0
chr21_35048066_35053614-chr21_35002132_35016423	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0985179	1.44574	0
chr21_35053614_35055641-chr21_35125318_35126833	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.175071	0.788639	0
chr21_35064569_35065453-chr21_34849205_34854621	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	3.07248e-17	0.564746	0
chr21_35065453_35067703-chr21_34539806_34547319	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.40634e-16	0	0
chr21_35065453_35067703-chr21_34849205_34854621	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	3.07248e-17	0.564746	0
chr21_35067818_35070136-chr21_34981157_34992256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.19006e-16	1.44574	0
chr21_35080147_35082718-chr21_34971021_34981157	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.163561	1.44574	0
chr21_35082718_35083457-chr21_34395660_34399605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.04682e-16	0	0
chr21_35082718_35083457-chr21_34750664_34761738	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	2.08832e-16	0.676103	0
chr21_35082718_35083457-chr21_34943068_34946779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.09736e-16	1.09747	0
chr21_35087134_35087308-chr21_34971021_34981157	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	4.62765e-17	1.44574	0
chr21_35087308_35088053-chr21_35186605_35205021	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1.99171e-16	0.788639	0
chr21_35112615_35113311-chr21_34958824_34971021	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	2.12016e-16	1.47246	0
chr21_35126833_35139810-chr21_34539806_34547319	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.450848	0	0
chr21_35126833_35139810-chr21_34943068_34946779	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.115502	1.09747	0
chr21_35126833_35139810-chr21_35177275_35183972	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.115502	0.788639	0
chr21_35151614_35153506-chr21_34958824_34971021	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0789003	1.47246	0
chr21_35154718_35162493-chr21_34892700_34903464	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.21325	0
chr21_35154718_35162493-chr21_35186605_35205021	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.520778	0.788639	0
chr21_35206524_35206661-chr21_34943068_34946779	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.09747	0
chr21_35207837_35215698-chr21_34849205_34854621	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.270407	0.564746	0
chr21_35219704_35222526-chr21_34395660_34399605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.04682e-16	0	0
chr21_35219704_35222526-chr21_34971021_34981157	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	4.62765e-17	1.44574	0
chr21_35256847_35271177-chr21_34940494_34942366	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.270332	1.09747	0
chr21_35256847_35271177-chr21_34949753_34954485	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	-0.40379	1.47246	0
chr21_35275772_35276192-chr21_34949753_34954485	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.595516	1.47246	0
chr21_35334205_35342571-chr21_34539806_34547319	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.203602	0	0
chr21_35400165_35407554-chr21_34775307_34782293	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1.53784e-16	0.676103	0
chr21_40405436_40410368-chr21_40565363_40575691	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.162053	0.467048	0
chr21_40454919_40468018-chr21_40583765_40590917	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.467048	0
chr21_40454919_40468018-chr21_40757151_40764378	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.149436	0.969489	0
chr21_40468018_40475059-chr21_40648570_40653254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.467048	0
chr21_40468018_40475059-chr21_40815481_40818800	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.216188	0.067202	0
chr21_40475199_40479643-chr21_40549407_40551424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.3853e-17	2.04953	0
chr21_40475199_40479643-chr21_40680541_40686083	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	3.21434e-17	0.467048	0
chr21_40557191_40559845-chr21_40680541_40686083	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.303879	0.467048	0
chr21_40580116_40580248-chr21_40680541_40686083	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.0169573	0.467048	0
chr21_40595367_40598507-chr21_40565363_40575691	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.467048	0
chr21_40595367_40598507-chr21_40690033_40695071	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.467048	0
chr21_40604182_40606165-chr21_40549407_40551424	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2.04953	0
chr21_40604182_40606165-chr21_40748850_40752541	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.380976	0.969489	0
chr21_40611261_40614036-chr21_40549407_40551424	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2.04953	0
chr21_40611261_40614036-chr21_40757151_40764378	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.168482	0.969489	0
chr21_40670127_40671591-chr21_40565363_40575691	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.467048	0
chr21_40671591_40673895-chr21_40565363_40575691	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.467048	0
chr21_40673895_40677231-chr21_40648570_40653254	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.467048	0
chr21_40673895_40677231-chr21_40680541_40686083	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.0169573	0.467048	0
chr21_40733151_40748850-chr21_40565363_40575691	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.216818	0.467048	0
chr21_40733151_40748850-chr21_40648570_40653254	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.216818	0.467048	0
chr22_31807204_31822350-chr22_32342898_32343477	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0.0128159	1.08478	0
chr22_31825585_31829733-chr22_32437694_32446418	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0.193091	1.57925	0
chr22_31853603_31855467-chr22_32807141_32809335	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.22718	1.45711	0
chr22_32061138_32064448-chr22_31914965_31930706	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.091e-17	0.386698	0
chr22_32100847_32102727-chr22_32211896_32215168	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr22_32110635_32115702-chr22_32552403_32557711	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr22_32115702_32118484-chr22_32750950_32761732	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.15373	0.005821	0
chr22_32115702_32118484-chr22_32860159_32865649	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr22_32128598_32137554-chr22_32338420_32342898	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0.250527	1.08478	0
chr22_32128598_32137554-chr22_32794642_32796338	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1.45711	0
